date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:19	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5eaaf39c63056%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:19	7536/7536	---M--	200	added ('OK')	font/woff	etag:%2263443049-1d70%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:20	11968/11968	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263443049-2ec0%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:20	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263443049-357b%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:20	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5eaaf39c2fbf9%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:20	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5eaaf39c2fbf9%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:20	70/70	---M--	200	added ('OK')	image/png	etag:%2263443049-46%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:21	70/70	---M--	200	added ('OK')	image/png	etag:%2263443049-46%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:21	70/70	---M--	200	added ('OK')	image/png	etag:%2263443049-46%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:21	71/71	---M--	200	added ('OK')	image/png	etag:%2263443049-47%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:21	90/90	---M--	200	added ('OK')	image/png	etag:%2263443049-5a%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
20:28:22	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2263443049-9f1%22	https://upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/proyecto7/upeu.edu.pe/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://upeu.edu.pe/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-1261aff55c09c38bc801b98f3e912be3.css)
